"","income","health","age","drive","transport","spend","lambda_1","lambda_2","lambda_3"
"2200",36088.6679294781,2,36,2,"Car",9.17575950536403,1.26723234412343,-0.403220473087115,-0.706688416653242
"2201",108811.996471142,3,36,2,"Car",16.9286390708183,0.330259501792142,-0.421437608586929,-0.191864947934587
"2202",15921.4397334475,5,58,1,"Public",NA,1.73929344914698,-0.311956390624581,-0.825744288318478
"2203",17527.9582551705,2,79,2,"Car",12.9867235422836,1.18592780189072,-0.555124265410599,-0.5701788032643
"2204",40853.396695769,2,89,1,"Public",NA,0.801832623842232,-0.620622995350674,-0.320505649030664
"2205",54008.6927019455,3,57,1,"Taxi",NA,0.763800080358054,-0.497878962358705,-0.463726118717502
"2206",13889.9758957056,3,23,2,"Public",NA,2.32642009323928,-0.20979802281773,-0.908295918972691
"2207",35073.43616304,5,32,2,"Car",12.5427579900387,1.64924223180056,-0.261823868668486,-0.834960052028454
"2208",14829.737586041,4,30,3,"Public",NA,2.26293732357501,-0.210382276471449,-0.904492752504015
"2209",11231.4730581932,2,82,2,"Public",NA,1.28363750147535,-0.550793560153246,-0.60032228478747
"2210",34076.1372641105,1,22,2,"Public",NA,1.45374379918115,-0.365343262949337,-0.762444357256875
"2211",23731.2598855067,5,66,3,"Car",11.740258466434,1.37213365611315,-0.38585217627258,-0.737430180051602
"2212",28927.0266327896,2,85,5,"Taxi",NA,0.959432072181076,-0.601972240444546,-0.435364031122288
"2213",14671.2863389751,4,64,2,"Public",NA,1.56721516546488,-0.380921261404877,-0.771741085257929
"2214",77380.0728064298,5,39,0,"Public",NA,0.602659456008709,-0.396241992090861,-0.470466880446368
"2215",35091.0575497988,4,93,2,"Car",15.6818628853104,0.85115305670648,-0.571060195708093,-0.4233682166285
"2216",16948.22355063,0,59,5,"Taxi",NA,1.30987063229707,-0.53797312614907,-0.618164507019839
"2217",36023.4088411369,4,26,4,"Public",NA,1.62587449149713,-0.274140962057985,-0.827476325499754
"2218",9412.93354188678,2,65,1,"Public",NA,1.53092286826108,-0.45291497144177,-0.7246135386023
"2219",20001.7472483057,2,20,5,"Public",NA,2.04373951252542,-0.255924411235807,-0.875246519452511
"2220",58826.6656817404,4,27,1,"Public",NA,0.995872871480715,-0.354653515193803,-0.666820596938526
"2221",19299.0756869251,5,97,0,"Taxi",NA,1.09747792600625,-0.524468150220271,-0.572796757785429
"2222",41661.9391340715,1,24,3,"Car",4.80355979303156,1.22611045896955,-0.403841938180349,-0.697301746018473
"2223",18857.28517921,4,70,1,"Public",NA,1.3619551040757,-0.430486310481192,-0.709169721091625
"2224",4408.90447752653,2,23,2,"Public",NA,2.53995409108389,-0.20649547432772,-0.919789704478373
"2225",11894.735878819,0,64,2,"Car",12.3075751449587,1.36687922220092,-0.546165797800377,-0.623892137045106
"2226",25742.9216860323,5,50,5,"Car",17.4045445914128,1.58877946164519,-0.311930525790903,-0.807383147529718
"2227",60632.5343013569,3,54,1,"Public",NA,0.69177157223668,-0.493133004593341,-0.428385631922819
"2228",14539.4149427001,0,41,2,"Car",10.181803714639,1.60187843652613,-0.430020995205942,-0.749424450692881
"2229",26720.472422252,4,85,5,"Public",NA,1.02911404762879,-0.527584564446393,-0.54731582720087
"2230",11210.7284640197,2,51,5,"Car",10.198839505576,1.70679540672161,-0.38140222041583,-0.789922110540484
"2231",10812.7430658529,3,89,5,"Public",NA,1.26396866024997,-0.542627713517777,-0.60287532827344
"2232",12783.0882981131,3,68,3,"Taxi",NA,1.47304028839334,-0.4390559328427,-0.723880262918381
"2233",57431.2263316857,3,26,4,"Public",NA,0.974428466578471,-0.382925505193233,-0.643115018036774
"2234",42540.7220878904,4,25,3,"Public",NA,1.44688744769293,-0.293751181943883,-0.794593975194554
"2235",33375.1072814345,4,35,2,"Public",NA,1.53467350727686,-0.30710519962626,-0.802013138857969
"2236",48089.7236339997,4,62,5,"Car",12.3858770529327,0.844609287764618,-0.474779166466575,-0.525106566544877
"2237",16365.0378907673,2,97,4,"Car",19.8250630249042,1.08725357464367,-0.62845259468366,-0.453607451931829
"2238",37485.2895310607,3,90,4,"Car",15.3946107699848,0.830089116308293,-0.594033723670258,-0.380243243058001
"2239",25507.8236657166,5,31,2,"Public",NA,1.99101868792881,-0.221463177438971,-0.882362029529657
"2240",10568.459785942,2,64,2,"Public",NA,1.51524374643013,-0.452253000387652,-0.722515350627634
"2241",12311.0984115132,4,44,3,"Public",NA,2.03220779761118,-0.265059702771854,-0.871182281935645
"2242",22811.8873105261,5,44,2,"Public",NA,1.80009565312818,-0.270549260910453,-0.848471583695342
"2243",25436.5156097408,2,87,3,"Car",13.8151119986331,1.00026341903893,-0.604718188589035,-0.44971371243683
"2244",17589.3539171941,3,95,3,"Taxi",NA,1.0902251427862,-0.58752043464615,-0.505538402440463
"2245",10964.9174173854,4,42,5,"Public",NA,2.12362130064958,-0.249667760635482,-0.883222626796745
"2246",5096.83807759759,5,66,2,"Public",NA,1.92793813522815,-0.306406576618736,-0.846917978594275
"2247",29663.2693029015,5,96,2,"Public",NA,0.926295566817311,-0.541795327449515,-0.493256164557026
"2248",17913.4983177321,5,31,5,"Car",11.0176029824345,2.26436958330665,-0.193723954719872,-0.909328040984421
"2249",32351.4013772879,2,46,5,"Public",NA,1.22278425183279,-0.440395592209034,-0.673064744259432
"2250",7464.21637104376,2,78,4,"Public",NA,1.40807851218425,-0.516882240017286,-0.657024858338038
"2251",9160.58064893891,1,41,3,"Public",NA,1.85300646670247,-0.35965152373939,-0.816721895917615
"2252",20375.0763986621,2,41,2,"Car",11.8854687332067,1.61280999031006,-0.366850124321194,-0.785225427007574
"2253",8192.9599766045,2,81,1,"Car",11.9390565093971,1.35817095543144,-0.535448668530196,-0.631284330434352
"2254",5496.86002966379,3,41,2,"Public",NA,2.21029180384151,-0.259227649319458,-0.885812768135097
"2255",38120.8549540967,0,23,1,"Public",NA,1.25582651406649,-0.427694862096231,-0.688988781297987
"2256",41382.3002343406,0,76,1,"Taxi",NA,0.844874547850463,-0.640748922020762,-0.313356596721347
"2257",10710.9884410401,2,59,3,"Public",NA,1.58718530990463,-0.42459440403334,-0.750500359526032
"2258",18206.9726439925,3,98,3,"Car",12.7492523786224,1.06219120182035,-0.600795072318149,-0.479543299008529
"2259",9958.87075740307,1,46,1,"Public",NA,1.73736941133194,-0.3920970291125,-0.788086718403231
"2260",27487.8355382241,2,73,1,"Car",5.92484609948341,1.05212012049693,-0.552879953757185,-0.529993404978644
"2261",21573.5906234965,5,88,3,"Car",16.0554869200233,1.13883445009362,-0.488865056998141,-0.615733095012961
"2262",11984.5989581676,3,99,5,"Public",NA,1.15919263738332,-0.592231557391098,-0.523295089916594
"2263",12810.8496435077,4,31,2,"Car",15.1506997170865,2.31328372635208,-0.207034124898685,-0.908365443102401
"2264",10472.8677145619,4,86,2,"Taxi",NA,1.35377229105322,-0.483467354825138,-0.67152977070824
"2265",29895.4622466339,2,44,5,"Taxi",NA,1.30823958297799,-0.421506230194412,-0.704091680382959
"2266",32849.9727199625,4,65,0,"Public",NA,1.10121376310009,-0.453037758088769,-0.632853444650122
"2267",28667.8746917954,1,71,3,"Taxi",NA,1.02593702440344,-0.583326480454215,-0.486652430151565
"2268",12209.5927386288,2,70,2,"Public",NA,1.39361207522006,-0.492045788998246,-0.67324234298931
"2269",6308.67696137966,4,61,5,"Taxi",NA,1.87658806843384,-0.327003331041026,-0.833634493693753
"2270",31939.9534455397,5,62,1,"Taxi",NA,1.22240448761772,-0.395526349021416,-0.701473744208874
"2271",19458.8787681966,4,41,2,"Car",10.6672107717256,1.85506767206693,-0.280350999658113,-0.850260325469465
"2272",21427.3914109959,5,67,3,"Public",NA,1.41801786830634,-0.382064623594651,-0.74765927634017
"2273",45364.7018534734,2,27,4,"Public",NA,1.16694389095956,-0.390653090333943,-0.691472173367108
"2274",11784.4826563215,4,91,1,"Public",NA,1.2665635245472,-0.514034392680398,-0.628274010162367
"2275",49060.5597859881,5,44,0,"Taxi",NA,1.06249776645869,-0.365135561547041,-0.679715988703052
"2276",16494.2308509409,5,24,3,"Taxi",NA,2.49044402831395,-0.162136155400624,-0.929317682175772
"2277",13369.9980570022,0,84,4,"Car",20.0881121769893,1.1864586806805,-0.641985986426668,-0.471497062589423
"2278",19072.0215411234,3,83,3,"Car",13.2404299929202,1.15503968143622,-0.538279249199815,-0.577340653360145
"2279",28940.9784780718,3,98,1,"Car",17.0632450431658,0.909644327788728,-0.614047617927258,-0.394323974134377
"2280",19052.4131737775,4,59,3,"Public",NA,1.5270742863115,-0.372476216471813,-0.770231141666056
"2281",11726.9506429837,3,65,2,"Public",NA,1.54679829060173,-0.417867721313715,-0.748431192359911
"2282",18085.4496070124,4,93,3,"Public",NA,1.12097339958116,-0.542215301088912,-0.56335243271411
"2283",3716.91101201944,4,25,4,"Public",NA,2.8117886618427,-0.152008965971773,-0.944147295736698
"2284",15429.5815029094,2,39,3,"Public",NA,1.80002876725256,-0.333946649318696,-0.822913145501926
"2285",30308.2839638335,1,26,2,"Public",NA,1.492462649009,-0.371080829861081,-0.765664587721512
"2286",19565.4034967366,4,61,1,"Public",NA,1.47968192094904,-0.385321280823157,-0.756148812223202
"2287",35661.5874104806,5,49,5,"Public",NA,1.32256180292038,-0.344972767390084,-0.749722999778632
"2288",30951.839279117,3,72,2,"Car",13.2901106726769,1.02755772605233,-0.518697921063203,-0.555249742970238
"2289",34611.8961891553,2,60,1,"Taxi",NA,1.02836279468918,-0.512826164986332,-0.56099067847699
"2290",34864.7462486674,4,26,4,"Public",NA,1.66249499205917,-0.269718560188783,-0.833617133364971
"2291",6522.37248654841,4,47,4,"Public",NA,2.1675270780632,-0.255166626902727,-0.884387034108879
"2292",22090.6953952817,2,63,3,"Taxi",NA,1.2507641264887,-0.491239346959733,-0.642777907518543
"2293",68943.8120843635,2,58,1,"Car",18.1054514172614,0.586617556325084,-0.532630053475781,-0.300793236990399
"2294",15735.2758616784,2,81,4,"Public",NA,1.20322204586993,-0.559476773743381,-0.570834224450214
"2295",30241.2362183518,1,99,0,"Car",17.7671055214387,0.91606591370784,-0.674103936255687,-0.295807777446496
"2296",24352.1546606408,5,98,5,"Car",17.6241699707237,0.999065199935995,-0.540322176035243,-0.523770888236641
"2297",32529.6922079382,1,30,5,"Taxi",NA,1.36912681734146,-0.401016571527863,-0.728299195453778
"2298",18207.3186885889,1,84,5,"Car",15.1096718317918,1.11776971317085,-0.615965048221881,-0.481175723590464
"2299",13991.2930824175,5,35,4,"Public",NA,2.31296972888811,-0.195932587926672,-0.911495870979715
"2300",23164.4160919578,2,88,1,"Taxi",NA,1.02906864162903,-0.605130700506395,-0.461138122606723
"2301",25475.4464125636,3,83,2,"Car",19.8151336097265,1.03876030629338,-0.553713990573074,-0.524383257533049
"2302",19346.5114855723,1,99,1,"Car",10.4182065078775,1.04211617847129,-0.67045611968906,-0.371280792361774
"2303",22516.60836655,1,73,5,"Public",NA,1.11491533220167,-0.579321755489468,-0.523199574366862
"2304",29376.3836578632,1,58,2,"Car",11.8065484884376,1.10843516169884,-0.529579201633394,-0.571460845865332
"2305",12793.2283744772,3,68,1,"Public",NA,1.47277607565102,-0.439098249421282,-0.723809133662555
"2306",48911.8198040254,2,70,3,"Car",18.0340739387584,0.760814540676911,-0.567776735474509,-0.376525504004315
"2307",102799.132116659,2,99,0,"Car",25.1968149020752,0.416357370978035,-0.546322921400576,-0.0475606057615063
"2308",61947.5742748797,2,90,5,"Car",31.197898899881,0.618952665283187,-0.607652206715168,-0.190296021369116
"2309",16025.0356190608,1,47,1,"Taxi",NA,1.5484639410392,-0.42534002115285,-0.744312327487107
"2310",6148.59519836081,2,53,3,"Taxi",NA,1.82372913251984,-0.369116172849993,-0.809213388114731
"2311",22878.172521157,3,41,5,"Public",NA,1.63679299800805,-0.335173632727951,-0.803399664775654
"2312",40789.9601119371,2,88,2,"Public",NA,0.804363447387568,-0.617935810145053,-0.326788667836071
"2313",37974.6719388475,2,94,1,"Car",16.5688235074299,0.823697162099362,-0.634055597497728,-0.311458237810862
"2314",9313.09969787612,4,29,3,"Public",NA,2.49310738010615,-0.185865002327803,-0.923359836234104
"2315",10105.1052202941,1,26,4,"Public",NA,2.12923476481628,-0.281922315475986,-0.872350551048043
"2316",24188.225506289,3,92,3,"Taxi",NA,1.00267999287949,-0.587487927804741,-0.472422539802772
"2317",34141.0906339009,5,41,2,"Public",NA,1.50397166115727,-0.300564259159477,-0.800368214525405
"2318",40580.8745619496,4,56,5,"Car",20.5799102752513,1.03942824383638,-0.433284930317778,-0.629176858909476
"2319",39006.1414291764,3,84,4,"Taxi",NA,0.832688489929902,-0.575967216665387,-0.407064752375371
"2320",11185.9874743932,2,40,2,"Public",NA,1.916299407858,-0.320045516292936,-0.840295072147743
"2321",8788.29903573026,4,60,3,"Public",NA,1.81710059001301,-0.332862531586249,-0.825170946472012
"2322",5384.26535215436,0,37,1,"Car",16.7385164863762,1.94391788495182,-0.363362447641553,-0.823715355669513
"2323",31365.1564452034,5,78,2,"Public",NA,1.04313198962667,-0.469639962583254,-0.602847213890624
"2324",39327.4527024935,1,90,2,"Taxi",NA,0.831690916594947,-0.650161960414686,-0.286762249542368
"2325",27864.1301288534,3,82,0,"Taxi",NA,1.00562334382377,-0.554334809890816,-0.511501190180605
"2326",10494.5660988342,1,90,3,"Taxi",NA,1.20987624409077,-0.624703341753147,-0.501231851823948
"2327",65999.4524633658,1,76,5,"Car",21.1568727761042,0.609760870163686,-0.599068833856339,-0.199787108557881
"2328",16998.7886215856,0,46,1,"Public",NA,1.46370238557331,-0.468855624002034,-0.702819219113366
"2329",76521.4867592323,4,81,3,"Taxi",NA,0.481812831823064,-0.525205061239032,-0.206707554939521
"2330",32402.1936117967,4,77,4,"Car",21.5130758701582,0.993071334569451,-0.505849570195658,-0.555110327959293
"2331",50676.4939331657,5,40,5,"Car",15.7024770268279,1.07906644364911,-0.352089026756374,-0.691545609957178
"2332",27761.9472597744,4,99,4,"Public",NA,0.92419344683059,-0.584378192074365,-0.442118980452296
"2333",21051.8440864426,2,52,0,"Car",10.845986072314,1.41770363618561,-0.429640622400225,-0.72008425446447
"2334",10842.3642140342,5,50,2,"Public",NA,2.07677609716717,-0.250419424302576,-0.87960053272292
"2335",14898.861310007,5,74,3,"Taxi",NA,1.48400298819957,-0.392797176451684,-0.752781390072039
"2336",21311.9774362812,1,55,3,"Public",NA,1.30705244434971,-0.489981399336985,-0.656689486620512
"2337",26834.7199239923,3,84,3,"Taxi",NA,1.00916840557983,-0.560521281830749,-0.506129926968429
"2338",21520.1837190151,5,21,3,"Public",NA,2.37425441712002,-0.167482620037017,-0.922341395088937
"2339",19446.4460042779,3,100,5,"Taxi",NA,1.0326490554193,-0.61047660638917,-0.455697378657153
"2340",25045.2598699644,5,65,1,"Taxi",NA,1.35292400943475,-0.385719582596185,-0.733939957099444
"2341",15259.2258087779,4,77,0,"Car",14.7707461110944,1.35500060749006,-0.453793110238562,-0.692636782600078
"2342",15136.1890387816,4,42,1,"Public",NA,1.97895277724025,-0.267145186756425,-0.866156141809673
"2343",7950.63205960403,5,40,4,"Taxi",NA,2.41667720998404,-0.19448105859594,-0.917371016360533
"2344",39830.5716845673,1,91,1,"Taxi",NA,0.825881311166566,-0.65242985846565,-0.278162662083232
"2345",22762.1115285929,1,65,3,"Taxi",NA,1.17350458328075,-0.544087949106215,-0.57721840779845
"2346",20774.1153544596,2,43,3,"Public",NA,1.56683425578434,-0.379488037786465,-0.77243172493936
"2347",13112.9683469102,5,28,0,"Public",NA,2.51918515976343,-0.165683765138625,-0.929731202628439
"2348",18519.1071180264,2,92,3,"Taxi",NA,1.07940719651498,-0.61289557656276,-0.470944267187127
"2349",10293.3362724766,5,82,2,"Public",NA,1.48323708351866,-0.41712141459075,-0.738859600908523
"2350",10567.0067302517,0,89,2,"Taxi",NA,1.20614730610098,-0.656270579606387,-0.458759173661981
"2351",5748.72724046355,5,71,2,"Public",NA,1.80706329974478,-0.336322994344167,-0.822605382808188
"2352",43791.2428241862,4,42,3,"Car",18.4643678178938,1.14176249211493,-0.37818182593487,-0.692696819630139
"2353",24056.8451702854,3,74,4,"Taxi",NA,1.14071472575492,-0.510058917433409,-0.598567040600707
"2354",10079.4758081346,1,88,2,"Public",NA,1.2296900040182,-0.615176379084226,-0.518745877335215
"2355",49744.2731114067,0,89,2,"Car",16.3217073940125,0.763763698826,-0.665159352525195,-0.199259945045073
"2356",34105.5081092684,2,96,3,"Taxi",NA,0.861695024801735,-0.639410021229398,-0.32646512375992
"2357",37036.8111210342,3,70,5,"Taxi",NA,0.938030296592409,-0.52276636763222,-0.518014390638315
"2358",18806.5520827378,5,83,3,"Taxi",NA,1.25665788218259,-0.455269458979013,-0.670665540208843
"2359",16382.8378839687,4,46,1,"Public",NA,1.85276204145139,-0.292502527292922,-0.845393041926765
"2360",20565.3514163021,1,98,2,"Taxi",NA,1.02916103511519,-0.668280204848741,-0.368741806674562
"2361",29239.7235518027,4,89,5,"Public",NA,0.957851277692299,-0.549015446548078,-0.49849756867582
"2362",38558.8230096043,5,91,2,"Car",11.2933406308996,0.823790967712634,-0.535064877487706,-0.45341095906164
"2363",67012.0950335659,3,55,3,"Car",17.5788949772388,0.61333414807447,-0.497914588737387,-0.370742176359599
"2364",15423.5480873318,5,67,4,"Taxi",NA,1.58694274157801,-0.35734126375646,-0.786382776620913
"2365",10819.4928124152,5,28,4,"Public",NA,2.60764791781575,-0.15825983586222,-0.935282953199552
"2366",23637.7683571292,5,21,4,"Public",NA,2.29469237125463,-0.174416205028361,-0.916265452415568
"2367",182676.650118738,4,69,5,"Car",30.5547071401108,0.141447291633915,-0.305589771611393,-0.00936359912852881
"2368",16317.0998660621,4,30,4,"Public",NA,2.20871833228189,-0.216051052099927,-0.899504472202149
"2369",49117.8038756376,3,39,1,"Public",NA,0.998005159092731,-0.418067051225179,-0.627144285564755
"2370",18579.8186772268,3,41,2,"Car",11.0794178864886,1.76979636006169,-0.316665708696411,-0.827120188368046
"2371",15756.680823189,2,83,4,"Public",NA,1.18625393823653,-0.568791616677374,-0.556638884176091
"2372",13395.9541930004,4,33,2,"Public",NA,2.2442611809395,-0.21797468923139,-0.901123573637716
"2373",18998.7555872863,1,96,1,"Taxi",NA,1.05498867532057,-0.660598263031218,-0.393299631455759
"2374",69511.6142854997,4,94,4,"Taxi",NA,0.525114637185225,-0.559149691053437,-0.189952074762934
"2375",27208.7176941278,5,34,5,"Public",NA,1.86592583144767,-0.241148166442657,-0.865202927618029
"2376",30981.0307923777,1,85,3,"Taxi",NA,0.933410298912104,-0.635145948381242,-0.374560116362622
"2377",39621.0196120301,3,43,3,"Car",16.9661303055401,1.15731257020245,-0.409016435948189,-0.677804989902194
"2378",93921.9182377504,2,45,1,"Car",19.5980373624263,0.417003745861204,-0.480501473016377,-0.208930324906072
"2379",37908.5966336117,5,31,3,"Public",NA,1.5798803324835,-0.2677727492119,-0.824014057542146
"2380",8111.36994192649,3,77,4,"Public",NA,1.46527858794243,-0.469482211425328,-0.702669512494652
"2381",10684.4219295752,0,27,2,"Public",NA,1.97032817322864,-0.331935528851283,-0.840100336587932
"2382",7240.03573025532,2,85,5,"Taxi",NA,1.3375312506266,-0.552708522185639,-0.611442664412705
